Clothing ID,Title,Review Text,Rating,Recommendation_Text,Clean_Text
1168,Love these suits!,I've gotten so many compliments. i'll never buy a bathing suit anywhere else. i buy all my suits from here now!,5,Love these suits! I've gotten so many compliments. i'll never buy a bathing suit anywhere else. i buy all my suits from here now!,love suit ive gotten many compliment ill never buy bathing suit anywhere else buy suit
611,Flattering romper,"Rompers are usually tough for me. i am petite, especially on top (5'2"", 110 lbs, 34a), but have a healthy butt and hips, which can make sizing difficult. in this romper, i tried a regular xs, and found the fit very flattering. the top was blouse-y on me, but not overly so, and the arm holes didn't gape, which is usually an issue for me with non-petite sizing. the elastic waistband is also great, as you can adjust it to hit you in a flattering spot and keep the shorts from being too short (which",4,"Flattering romper Rompers are usually tough for me. i am petite, especially on top (5'2"", 110 lbs, 34a), but have a healthy butt and hips, which can make sizing difficult. in this romper, i tried a regular xs, and found the fit very flattering. the top was blouse-y on me, but not overly so, and the arm holes didn't gape, which is usually an issue for me with non-petite sizing. the elastic waistband is also great, as you can adjust it to hit you in a flattering spot and keep the shorts from being too short (which",flattering romper romper usually tough petite especially top lb healthy butt hip make sizing difficult romper tried regular x found fit flattering top blousey overly arm hole didnt gape usually issue nonpetite sizing elastic waistband also great adjust hit flattering spot keep short short
698,,"I love this caftan! it can be worn belted as a dressier look or unbelted down to the pool or beach as more of a caftan. this is the perfect, versatile piece to have for the summer",5," I love this caftan! it can be worn belted as a dressier look or unbelted down to the pool or beach as more of a caftan. this is the perfect, versatile piece to have for the summer",love caftan worn belted dressier look unbelted pool beach caftan perfect versatile piece summer
1124,Love it!,"I love this faux-fur coat. i wear it both dressed up & down. i usually wear xs but bought s so i could wear sweaters under it and the arms would still be long & i'm happy i did (5'4"" 103 for reference). the faux is soft & comfy. it's warm, but not blizzard warm. i get loads of compliments on it when i wear it & ""where did you get that?""
definitely worth the purchase on sale.",5,"Love it! I love this faux-fur coat. i wear it both dressed up & down. i usually wear xs but bought s so i could wear sweaters under it and the arms would still be long & i'm happy i did (5'4"" 103 for reference). the faux is soft & comfy. it's warm, but not blizzard warm. i get loads of compliments on it when i wear it & ""where did you get that?""
definitely worth the purchase on sale.",love love fauxfur coat wear dressed usually wear x bought could wear sweater arm would still long im happy reference faux soft comfy warm blizzard warm get load compliment wear get definitely worth purchase sale
436,"Cozy and soft, easy fit","I tried these on in the store and they are super cozy. at 5'1"", they hit me just above the ankle in the regular length. i came to the website to get the petite length, hoping for a better fit in the rise as well as a slightly shorter leg length. these pants are comfortable without looking sloppy.",5,"Cozy and soft, easy fit I tried these on in the store and they are super cozy. at 5'1"", they hit me just above the ankle in the regular length. i came to the website to get the petite length, hoping for a better fit in the rise as well as a slightly shorter leg length. these pants are comfortable without looking sloppy.",cozy soft easy fit tried store super cozy hit ankle regular length came website get petite length hoping better fit rise well slightly shorter leg length pant comfortable without looking sloppy
280,Would be really cute on a tall girl,"I so wanted to love this suit! it is so unique and cute, however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also, for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",3,"Would be really cute on a tall girl I so wanted to love this suit! it is so unique and cute, however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also, for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",would really cute tall girl wanted love suit unique cute however wear well short girl torso much short cut middle looked really wide odd suit made look stumpy instead sexy also expensive suit also thought material pretty thin expensive suit im sad say going back
806,"Pretty color, but wrong fit","I ordered this shirt in the purple stripe and was happy when it arrived and i really liked the color and style.   however, like the other reviewer, when i tried it on, the little circles on the front line up perfectly with your bra straps.  i even tried a different style bra and had the same result.  sadly i returned it yesterday.",3,"Pretty color, but wrong fit I ordered this shirt in the purple stripe and was happy when it arrived and i really liked the color and style.   however, like the other reviewer, when i tried it on, the little circles on the front line up perfectly with your bra straps.  i even tried a different style bra and had the same result.  sadly i returned it yesterday.",pretty color wrong fit ordered shirt purple stripe happy arrived really liked color style however like reviewer tried little circle front line perfectly bra strap even tried different style bra result sadly returned yesterday
500,"Quality, but top runs large and bottoms small","I loved the design of this suit when i saw it online.
 the material is definitely high quality and the bottoms i knew would stay put, if they had fit me in the first place. i ordered a size medium in both top and bottom. the bottoms were much much too small and the top was just ever so slightly too large. i should've known something was up with sizing because all of the larges were sold out already. i think i could've used a large bottom and a size small top.",4,"Quality, but top runs large and bottoms small I loved the design of this suit when i saw it online.
 the material is definitely high quality and the bottoms i knew would stay put, if they had fit me in the first place. i ordered a size medium in both top and bottom. the bottoms were much much too small and the top was just ever so slightly too large. i should've known something was up with sizing because all of the larges were sold out already. i think i could've used a large bottom and a size small top.",quality top run large bottom small loved design suit saw online material definitely high quality bottom knew would stay put fit first place ordered size medium top bottom bottom much much small top ever slightly large shouldve known something sizing large sold already think couldve used large bottom size small top
669,Pretty but cheap,"These are light and airy and pretty. they also tore the third time i wore them and not on a seam - a little above the knee while i was lying in my bed.

they also do not slim the figure and the fabric is slightly see-through as it is so thin, therefore if you are looking for serious lounge pants - great - i would not leave the house in them... or turn over in bed in them.

when i sit, the slits fall down around my thighs. my son complimented my dress the other day because the slits give way",1,"Pretty but cheap These are light and airy and pretty. they also tore the third time i wore them and not on a seam - a little above the knee while i was lying in my bed.

they also do not slim the figure and the fabric is slightly see-through as it is so thin, therefore if you are looking for serious lounge pants - great - i would not leave the house in them... or turn over in bed in them.

when i sit, the slits fall down around my thighs. my son complimented my dress the other day because the slits give way",pretty cheap light airy pretty also tore third time wore seam little knee lying bed also slim figure fabric slightly seethrough thin therefore looking serious lounge pant great would leave house turn bed sit slit fall around thigh son complimented dress day slit give way
492,So soft!,I just love this hoodie! it is so soft and comfortable. i am usually an extra small and that size fit me great. i wish it didn't have the brand on the back of it but i can get over that. this is a very cozy piece that i will wear many times.,5,So soft! I just love this hoodie! it is so soft and comfortable. i am usually an extra small and that size fit me great. i wish it didn't have the brand on the back of it but i can get over that. this is a very cozy piece that i will wear many times.,soft love hoodie soft comfortable usually extra small size fit great wish didnt brand back get cozy piece wear many time
281,Didn't work for me...,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly, i returned it.",2,"Didn't work for me... I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly, i returned it.",didnt work im shorter side spectrum usually wear x retailer lovely suit didnt work might work well taller person someone longer waisted ruching fuller cut leg flattering tight pinched sadly returned
420,Super soft & comfy,"I love these pants. saw them in-store & couldn't do it at full price but they're a steal on sale. super soft & comfy. love the wide leg. fits true to size. i'm 5'2"" 125 lbs & ordered the xs bc no petite. waistband fits a bit tight but i prefer that to them slipping down. would buy again,",5,"Super soft & comfy I love these pants. saw them in-store & couldn't do it at full price but they're a steal on sale. super soft & comfy. love the wide leg. fits true to size. i'm 5'2"" 125 lbs & ordered the xs bc no petite. waistband fits a bit tight but i prefer that to them slipping down. would buy again,",super soft comfy love pant saw instore couldnt full price theyre steal sale super soft comfy love wide leg fit true size im lb ordered x bc petite waistband fit bit tight prefer slipping would buy
128,Pills horribly,"I splurged on this pajama set for myself and now regret it. even though the design is adorable, the knitted fabric contains acrylic and started pilling a lot within the first week of wear. after a month and a couple washes, it looks horrible. it may be the worst case of pilling i've ever seen in a fabric. so so disappointed. it initially fit true to size but has stretched out a bit over time.",1,"Pills horribly I splurged on this pajama set for myself and now regret it. even though the design is adorable, the knitted fabric contains acrylic and started pilling a lot within the first week of wear. after a month and a couple washes, it looks horrible. it may be the worst case of pilling i've ever seen in a fabric. so so disappointed. it initially fit true to size but has stretched out a bit over time.",pill horribly splurged pajama set regret even though design adorable knitted fabric contains acrylic started pilling lot within first week wear month couple wash look horrible may worst case pilling ive ever seen fabric disappointed initially fit true size stretched bit time
343,,I absolutely adore this top! it is super soft. i purchased it in the wine color. i would recommend this for anyone! if they have other colors i plan on buying them. i am going to wear this with jeans and my furry vest in the fall/winter.,5, I absolutely adore this top! it is super soft. i purchased it in the wine color. i would recommend this for anyone! if they have other colors i plan on buying them. i am going to wear this with jeans and my furry vest in the fall/winter.,absolutely adore top super soft purchased wine color would recommend anyone color plan buying going wear jean furry vest fallwinter
757,Really disappointed,"Loved how this draped and im super petite 5'1""(32b bust) and this was seriously one of the most ill fitting items i have every owned. i purchased the pxs and it was huge. i hope this has a better fit as the other reviewers seem to have a more positive review. i was just appalled as to how bad the measurements were off. unfortunately the straps are not adjustable so this went below my chest. too sad retailer, please get the fit right!!",1,"Really disappointed Loved how this draped and im super petite 5'1""(32b bust) and this was seriously one of the most ill fitting items i have every owned. i purchased the pxs and it was huge. i hope this has a better fit as the other reviewers seem to have a more positive review. i was just appalled as to how bad the measurements were off. unfortunately the straps are not adjustable so this went below my chest. too sad retailer, please get the fit right!!",really disappointed loved draped im super petite b bust seriously one ill fitting item every owned purchased px huge hope better fit reviewer seem positive review appalled bad measurement unfortunately strap adjustable went chest sad retailer please get fit right
621,,Love the dress but ended up returning it as i'm not sure how often i would wear it. the only down fall is the dress is straight so you have to take smaller steps but stunning dress!!!,5, Love the dress but ended up returning it as i'm not sure how often i would wear it. the only down fall is the dress is straight so you have to take smaller steps but stunning dress!!!,love dress ended returning im sure often would wear fall dress straight take smaller step stunning dress
25,Adorable and cozy,"This sweater is the best sweater to throw on over a buttoned blouse, t-shirts, long sleeves, tanks. i always get comments on how comfortable and adorable this sweater is. a worthwhile buy.",5,"Adorable and cozy This sweater is the best sweater to throw on over a buttoned blouse, t-shirts, long sleeves, tanks. i always get comments on how comfortable and adorable this sweater is. a worthwhile buy.",adorable cozy sweater best sweater throw buttoned blouse tshirts long sleeve tank always get comment comfortable adorable sweater worthwhile buy
654,Vitamin a anastasia bottoms,"These run tiny. i wear a 25/26 in pants and took a medium in this bottom and i'm still not completely comfortable with the fit. love the floral print, but with a bottom this small you don't really see much of the flowers so on mine at least it's just some splashes of different dark colors.",4,"Vitamin a anastasia bottoms These run tiny. i wear a 25/26 in pants and took a medium in this bottom and i'm still not completely comfortable with the fit. love the floral print, but with a bottom this small you don't really see much of the flowers so on mine at least it's just some splashes of different dark colors.",vitamin anastasia bottom run tiny wear pant took medium bottom im still completely comfortable fit love floral print bottom small dont really see much flower mine least splash different dark color
93,Too small in the chest for a size large,"I ordered a size large, however as a large, my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.",2,"Too small in the chest for a size large I ordered a size large, however as a large, my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.",small chest size large ordered size large however large chest large well nighty barley covered chest region rest body fit well
686,Just what i was looking for!,"This is the perfect lounge/sleep cami! i am 5'1'' 120 lbs and purchased the dark purple small. it's hangs a bit loose - my preferred fit for sleeping shirts. good quality, easy washing (machine/delicate), and cool and airy for hot summer nights.",5,"Just what i was looking for! This is the perfect lounge/sleep cami! i am 5'1'' 120 lbs and purchased the dark purple small. it's hangs a bit loose - my preferred fit for sleeping shirts. good quality, easy washing (machine/delicate), and cool and airy for hot summer nights.",looking perfect loungesleep cami lb purchased dark purple small hang bit loose preferred fit sleeping shirt good quality easy washing machinedelicate cool airy hot summer night
180,,"I love this shirt! it is so soft and a bit see through, so recommend wearing a camisole underneath. perfect with jeans! the fit is slightly boxy, but works well.",5," I love this shirt! it is so soft and a bit see through, so recommend wearing a camisole underneath. perfect with jeans! the fit is slightly boxy, but works well.",love shirt soft bit see recommend wearing camisole underneath perfect jean fit slightly boxy work well
680,,"So pretty. 5'4"" 115 lbs and the xs fits perfectly.",5," So pretty. 5'4"" 115 lbs and the xs fits perfectly.",pretty lb x fit perfectly
534,Pleasantly surprised,I saw this suit in the store and was immediately drawn to it. i did not think it was gonna work because i have boobs (real ones) and i was not sure it would provide enough support. it is the cutest suit ever. have enough support to get away with it but definitely couldn't go for a jog. ha. it will also look great with white jeans and double as a bodysuit.,5,Pleasantly surprised I saw this suit in the store and was immediately drawn to it. i did not think it was gonna work because i have boobs (real ones) and i was not sure it would provide enough support. it is the cutest suit ever. have enough support to get away with it but definitely couldn't go for a jog. ha. it will also look great with white jeans and double as a bodysuit.,pleasantly surprised saw suit store immediately drawn think gonna work boob real one sure would provide enough support cutest suit ever enough support get away definitely couldnt go jog ha also look great white jean double bodysuit
606,Size up!!,"I love these shorts!!! they are thin lightweight and not see through. however the reviews are correct. i am usually a size 2 or 4 in shorts. i am 5'1"" 112 pounds and i had to size up to 6.. i was able to zip the shorts up but the fit wa a little tight. the 6 offered me the comfort of more room.. overall nice shorts..",5,"Size up!! I love these shorts!!! they are thin lightweight and not see through. however the reviews are correct. i am usually a size 2 or 4 in shorts. i am 5'1"" 112 pounds and i had to size up to 6.. i was able to zip the shorts up but the fit wa a little tight. the 6 offered me the comfort of more room.. overall nice shorts..",size love short thin lightweight see however review correct usually size short pound size able zip short fit wa little tight offered comfort room overall nice short
1129,Cosiest coat,"While i have to agree with some other reviewers that this is not the most flattering coat (as a size 12/14 with hips, it does my hips no favors), but the comfort and warmth make up for it. this coat is so soft, it's like wearing a puffy blanket. unlike typical puffer coats, it does not have any kind of vinyl feel to it- but nor does it have any wind or water resistance at all. with all that said, the comfort and cosy feel won me over. i've received several compliments as well, so maybe it's more",4,"Cosiest coat While i have to agree with some other reviewers that this is not the most flattering coat (as a size 12/14 with hips, it does my hips no favors), but the comfort and warmth make up for it. this coat is so soft, it's like wearing a puffy blanket. unlike typical puffer coats, it does not have any kind of vinyl feel to it- but nor does it have any wind or water resistance at all. with all that said, the comfort and cosy feel won me over. i've received several compliments as well, so maybe it's more",cosiest coat agree reviewer flattering coat size hip hip favor comfort warmth make coat soft like wearing puffy blanket unlike typical puffer coat kind vinyl feel wind water resistance said comfort cosy feel ive received several compliment well maybe
761,Nice in between seasons top,"Great top for in between seasons. comfy/soft/roomy. fyi - the pattern has tiny holes that will show through - i.e., bra, skin, etc.",4,"Nice in between seasons top Great top for in between seasons. comfy/soft/roomy. fyi - the pattern has tiny holes that will show through - i.e., bra, skin, etc.",nice season top great top season comfysoftroomy fyi pattern tiny hole show ie bra skin etc
848,Exceeded expectations,Received this top as a gift from a friend with great taste. found fabric to have high quality feel and texture and it fit quite well. love how the flutter layer creates a different look.,5,Exceeded expectations Received this top as a gift from a friend with great taste. found fabric to have high quality feel and texture and it fit quite well. love how the flutter layer creates a different look.,exceeded expectation received top gift friend great taste found fabric high quality feel texture fit quite well love flutter layer creates different look
185,Warm and attractive but too tight/narrow and short,These could barely fit over my calf and did not even broach my knee. i have big calves but i am otherwise i slim and normal sized woman. these are way too tight and narrow to enjoy or to get much use out of.,2,Warm and attractive but too tight/narrow and short These could barely fit over my calf and did not even broach my knee. i have big calves but i am otherwise i slim and normal sized woman. these are way too tight and narrow to enjoy or to get much use out of.,warm attractive tightnarrow short could barely fit calf even broach knee big calf otherwise slim normal sized woman way tight narrow enjoy get much use
402,Perfect one-piece swim suit!,"This is a wonderful one-piece swim suit! it's very flattering on, and the colors and design are just lovely. i also love the suit's vintage feel and that it's sexy without being overly revealing. i seldom pay full price for clothing, but this item is definitely worth every penny!!! i bought a size medium and it fit perfectly.",5,"Perfect one-piece swim suit! This is a wonderful one-piece swim suit! it's very flattering on, and the colors and design are just lovely. i also love the suit's vintage feel and that it's sexy without being overly revealing. i seldom pay full price for clothing, but this item is definitely worth every penny!!! i bought a size medium and it fit perfectly.",perfect onepiece swim suit wonderful onepiece swim suit flattering color design lovely also love suit vintage feel sexy without overly revealing seldom pay full price clothing item definitely worth every penny bought size medium fit perfectly
139,,"This top is a great, versatile long sleeved shirt. i'm 5'10"" and the sleeves were long for me, so i don't know why it's listed as 3/4 length. i could see where sleeve length would be a problem for more petite ladies. the wine color is beautiful. it is slightly more fitted than the picture, i was afraid it might be semi-sheer, but its totally fine. i wish it was a bit longer in the torso, but it's not short like some sweaters this season. i do tend to have a shorter torso, so a tall lady with a l",5," This top is a great, versatile long sleeved shirt. i'm 5'10"" and the sleeves were long for me, so i don't know why it's listed as 3/4 length. i could see where sleeve length would be a problem for more petite ladies. the wine color is beautiful. it is slightly more fitted than the picture, i was afraid it might be semi-sheer, but its totally fine. i wish it was a bit longer in the torso, but it's not short like some sweaters this season. i do tend to have a shorter torso, so a tall lady with a l",top great versatile long sleeved shirt im sleeve long dont know listed length could see sleeve length would problem petite lady wine color beautiful slightly fitted picture afraid might semisheer totally fine wish bit longer torso short like sweater season tend shorter torso tall lady l
1073,,"I tried this dress on in the store and loved it. it's unfortunately out my price range but if i could have afforded it, i would have bought it. i'm about 5'10"" and the length of the size 2 was perfect. sexy back and great color.",5," I tried this dress on in the store and loved it. it's unfortunately out my price range but if i could have afforded it, i would have bought it. i'm about 5'10"" and the length of the size 2 was perfect. sexy back and great color.",tried dress store loved unfortunately price range could afforded would bought im length size perfect sexy back great color
677,"Pretty dress, horrible quality","I read the reviews before i bought this dress and had trouble believing that the dress literally fell apart at the seams so i bought it. first the good: i love the color, the fabric, and the design. it's very lightweight and loose-fitting and is perfect for hot days. the neck and sleeves are pretty on. i can wear it as a cover up or put on a necklace and sandals for everyday errands and things.
now the bad: it literally falls apart at the seams as you take it out of the package! i""m surprised a",3,"Pretty dress, horrible quality I read the reviews before i bought this dress and had trouble believing that the dress literally fell apart at the seams so i bought it. first the good: i love the color, the fabric, and the design. it's very lightweight and loose-fitting and is perfect for hot days. the neck and sleeves are pretty on. i can wear it as a cover up or put on a necklace and sandals for everyday errands and things.
now the bad: it literally falls apart at the seams as you take it out of the package! i""m surprised a",pretty dress horrible quality read review bought dress trouble believing dress literally fell apart seam bought first good love color fabric design lightweight loosefitting perfect hot day neck sleeve pretty wear cover put necklace sandal everyday errand thing bad literally fall apart seam take package im surprised
432,Not as beautiful as online,"I'm disappointed in these pants, which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice, the fabric is too thin, and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them, so they're going back. if you buy them knowing about the thin fabric and snug fit, they might wo",1,"Not as beautiful as online I'm disappointed in these pants, which looked so beautiful online and even have pockets! in person the pattern and colors aren't as nice, the fabric is too thin, and the pants look cheap. the pockets are pretty shallow. the fit isn't good either. i ordered up (i'm between sizes) and they're still not as flowy as i'd have liked. these are too pricy as lounge pants for me to be on the fence about them, so they're going back. if you buy them knowing about the thin fabric and snug fit, they might wo",beautiful online im disappointed pant looked beautiful online even pocket person pattern color arent nice fabric thin pant look cheap pocket pretty shallow fit isnt good either ordered im size theyre still flowy id liked pricy lounge pant fence theyre going back buy knowing thin fabric snug fit might wo
174,Beautiful but a very difficult fit,"I bought the s; came with a tag saying ""sz 8"". it is in fact more like a size 2, if not 0. 

the bust is probably a 34 a or b, or 32a or b - the cups fit me relatively well, but the rest was so tight that i could barely manage to put put it in. i can't imagine wrestling with this bathing suit each time i want to wear it, so i will return it. 

the fabric, design is as spectacular as it looks though... very good quality.",3,"Beautiful but a very difficult fit I bought the s; came with a tag saying ""sz 8"". it is in fact more like a size 2, if not 0. 

the bust is probably a 34 a or b, or 32a or b - the cups fit me relatively well, but the rest was so tight that i could barely manage to put put it in. i can't imagine wrestling with this bathing suit each time i want to wear it, so i will return it. 

the fabric, design is as spectacular as it looks though... very good quality.",beautiful difficult fit bought came tag saying sz fact like size bust probably b b cup fit relatively well rest tight could barely manage put put cant imagine wrestling bathing suit time want wear return fabric design spectacular look though good quality
581,"Long on me, but i loooove it","I am short so this ends up being really long on me, but i like that i can show off some amazing heels with this skirt. lately, i have been getting into grey so that it puts more attention on my accessories. the cut of this skirt is amazing, and the thick waistband is non-traditional which makes something that normally would be boring, really stand out (plus it helps hide baby fat!). the fabric is a medium weight, but it does flow nicely, and it does not seem to wrinkle easily which is a huge plu",5,"Long on me, but i loooove it I am short so this ends up being really long on me, but i like that i can show off some amazing heels with this skirt. lately, i have been getting into grey so that it puts more attention on my accessories. the cut of this skirt is amazing, and the thick waistband is non-traditional which makes something that normally would be boring, really stand out (plus it helps hide baby fat!). the fabric is a medium weight, but it does flow nicely, and it does not seem to wrinkle easily which is a huge plu",long loooove short end really long like show amazing heel skirt lately getting grey put attention accessory cut skirt amazing thick waistband nontraditional make something normally would boring really stand plus help hide baby fat fabric medium weight flow nicely seem wrinkle easily huge plu
713,Love,"Gorgeous wide leg sweats. i did wear them outside but i wore with a long t because they are slightly see through if they are snug on your bum. they don't seem like they will last long because they are thin. but the cut is adorable and very flattering. they were a gift, not sure i would have spent $78 but i do love them.",5,"Love Gorgeous wide leg sweats. i did wear them outside but i wore with a long t because they are slightly see through if they are snug on your bum. they don't seem like they will last long because they are thin. but the cut is adorable and very flattering. they were a gift, not sure i would have spent $78 but i do love them.",love gorgeous wide leg sweat wear outside wore long slightly see snug bum dont seem like last long thin cut adorable flattering gift sure would spent love
1158,Doesn't fit,"Fun, sexy underwear but rides up in the front. will return",2,"Doesn't fit Fun, sexy underwear but rides up in the front. will return",doesnt fit fun sexy underwear ride front return
378,Adorable suit,"I ordered this suit online which is something i never do!! i am 5'6"" 120# and ordered the 6. it fits perfectly! it covers up nicely. i am small chested (34a) and it has padded cups which enhances my chest. the ruching hides any tummy flaws. really a slimming suit and great quality.",5,"Adorable suit I ordered this suit online which is something i never do!! i am 5'6"" 120# and ordered the 6. it fits perfectly! it covers up nicely. i am small chested (34a) and it has padded cups which enhances my chest. the ruching hides any tummy flaws. really a slimming suit and great quality.",adorable suit ordered suit online something never ordered fit perfectly cover nicely small chested padded cup enhances chest ruching hide tummy flaw really slimming suit great quality
480,Great shorts,The fitted high waist with the wide legs make for a flattering and comfortable short. perfect length as well! dress up or down. love these shorts and wish there were more colors!,5,Great shorts The fitted high waist with the wide legs make for a flattering and comfortable short. perfect length as well! dress up or down. love these shorts and wish there were more colors!,great short fitted high waist wide leg make flattering comfortable short perfect length well dress love short wish color
109,Love this!,I bought it in black and cream! great weight. soft fabric. beautiful lace.,5,Love this! I bought it in black and cream! great weight. soft fabric. beautiful lace.,love bought black cream great weight soft fabric beautiful lace
642,Comfort and style in one pant!,"Love the fit....not so tight you can wear a short top with these, but not slouchy either. color goes with everything. for wrinkles, i hung them and sprayed with water...wrinkles gone. bought 2 pair for traveling.",5,"Comfort and style in one pant! Love the fit....not so tight you can wear a short top with these, but not slouchy either. color goes with everything. for wrinkles, i hung them and sprayed with water...wrinkles gone. bought 2 pair for traveling.",comfort style one pant love fitnot tight wear short top slouchy either color go everything wrinkle hung sprayed waterwrinkles gone bought pair traveling
40,Natori t back,"It is a very pretty bra. light weight and beautiful lace. however, i have yet to find a t-back that does not make me feel like i am going to spill out. to me it ran small. i now know to get a 34 instead. i am working on losing weight, perhaps that might help with the fit?",3,"Natori t back It is a very pretty bra. light weight and beautiful lace. however, i have yet to find a t-back that does not make me feel like i am going to spill out. to me it ran small. i now know to get a 34 instead. i am working on losing weight, perhaps that might help with the fit?",natori back pretty bra light weight beautiful lace however yet find tback make feel like going spill ran small know get instead working losing weight perhaps might help fit
1112,Uniquely terrific cape,"I stalked the website to get this in a pxxs. it runs a tad large. this is a beautiful garment. i receive many, many compliments every time i wear it. in fact, nearly everyone comments on it. it is surprisingly warm for a cape. i love that it works so well over my bulkier sweaters. as others have mentioned, the buttons are a little difficult, but i found that they got easier with multiple wearings. i disagree with the reviewer that feels the collar must be worn up. i actually like the collar down",5,"Uniquely terrific cape I stalked the website to get this in a pxxs. it runs a tad large. this is a beautiful garment. i receive many, many compliments every time i wear it. in fact, nearly everyone comments on it. it is surprisingly warm for a cape. i love that it works so well over my bulkier sweaters. as others have mentioned, the buttons are a little difficult, but i found that they got easier with multiple wearings. i disagree with the reviewer that feels the collar must be worn up. i actually like the collar down",uniquely terrific cape stalked website get pxxs run tad large beautiful garment receive many many compliment every time wear fact nearly everyone comment surprisingly warm cape love work well bulkier sweater others mentioned button little difficult found got easier multiple wearing disagree reviewer feel collar must worn actually like collar
1162,Love,"As a mom, items in my wardrobe that are easy to throw on in a flash, comfortable to run around in with my kids, and still look like i took some time putting together my outfit are priceless. these fit the bill on all counts. they look fantastic with a pair of booties and a light, flowing top.

these have to be the most comfortable joggers ever made.",5,"Love As a mom, items in my wardrobe that are easy to throw on in a flash, comfortable to run around in with my kids, and still look like i took some time putting together my outfit are priceless. these fit the bill on all counts. they look fantastic with a pair of booties and a light, flowing top.

these have to be the most comfortable joggers ever made.",love mom item wardrobe easy throw flash comfortable run around kid still look like took time putting together outfit priceless fit bill count look fantastic pair booty light flowing top comfortable jogger ever made
564,Flapper-esque,Oh this is so much prettier in person! what you can't see from the pics is that the bottom flutes out a bit. it is quite charming. fits true to size.,5,Flapper-esque Oh this is so much prettier in person! what you can't see from the pics is that the bottom flutes out a bit. it is quite charming. fits true to size.,flapperesque oh much prettier person cant see pic bottom flute bit quite charming fit true size
758,Not as pictures,Material is strange. triangle top is funky. this is just not awesome in any way.,1,Not as pictures Material is strange. triangle top is funky. this is just not awesome in any way.,picture material strange triangle top funky awesome way
740,Gorgeous and versatile,"Just received this in black and am in love! it has a stevie nicks vibe and i look forward to wearing it as a swimsuit cover up, dress with black slip underneath, and even with a black tank and skinny jeans! it really is beautiful. i am 5'3 and was worried it would be too long, but it just hits above ground with flats, and will work even better with wedges.

it is big and will flatter a variety of sizes... even though i'm a 6/8 i don't feel like it's too overwhelming.

my only concern is how",4,"Gorgeous and versatile Just received this in black and am in love! it has a stevie nicks vibe and i look forward to wearing it as a swimsuit cover up, dress with black slip underneath, and even with a black tank and skinny jeans! it really is beautiful. i am 5'3 and was worried it would be too long, but it just hits above ground with flats, and will work even better with wedges.

it is big and will flatter a variety of sizes... even though i'm a 6/8 i don't feel like it's too overwhelming.

my only concern is how",gorgeous versatile received black love stevie nick vibe look forward wearing swimsuit cover dress black slip underneath even black tank skinny jean really beautiful worried would long hit ground flat work even better wedge big flatter variety size even though im dont feel like overwhelming concern
441,Perfect,I purchased this top as a swim suit cover-up and it is perfect! i was counting on the model in the photo being tall so that the top would be longer on me and that was true. great product.,5,Perfect I purchased this top as a swim suit cover-up and it is perfect! i was counting on the model in the photo being tall so that the top would be longer on me and that was true. great product.,perfect purchased top swim suit coverup perfect counting model photo tall top would longer true great product
332,Love these!!,"I was hesitant to order these especially because they didn't have a petite since there's shipping and i thought i might have to return them. i know that most shorts from retailer run a little big (i'm usually a 4 but in retailer bottoms 0-2). i ordered the 2 regular since there were no petites. they're not too high waisted (i think they could have gone higher) but they're not low, either. love them. they're so fun and i can't wait to break them out.",5,"Love these!! I was hesitant to order these especially because they didn't have a petite since there's shipping and i thought i might have to return them. i know that most shorts from retailer run a little big (i'm usually a 4 but in retailer bottoms 0-2). i ordered the 2 regular since there were no petites. they're not too high waisted (i think they could have gone higher) but they're not low, either. love them. they're so fun and i can't wait to break them out.",love hesitant order especially didnt petite since there shipping thought might return know short retailer run little big im usually retailer bottom ordered regular since petite theyre high waisted think could gone higher theyre low either love theyre fun cant wait break
882,,This shirt is comfortable and looks just like the picture. my only complaint is that it is quite boxy so not very flattering. the colors and details are great. the material is good quality and thick. if you are looking for a light t-shirt this is not for you,3, This shirt is comfortable and looks just like the picture. my only complaint is that it is quite boxy so not very flattering. the colors and details are great. the material is good quality and thick. if you are looking for a light t-shirt this is not for you,shirt comfortable look like picture complaint quite boxy flattering color detail great material good quality thick looking light tshirt
